id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,Clase de edad,Perfil
19867,34.0,technician,single,secondary,yes,103,yes,yes,cellular,24,jul,147,1,-1,0,unknown,no,25-34,Millenials
19868,47.0,management,married,tertiary,no,2351,no,no,cellular,2,jun,163,2,84,1,success,yes,45-54,Divorciadxs
19869,29.0,admin.,single,tertiary,no,41,yes,no,cellular,13,aug,148,2,-1,0,unknown,yes,25-34,Millenials
19870,51.0,admin.,married,tertiary,no,0,yes,yes,cellular,8,mar,124,2,-1,0,unknown,yes,45-54,Divorciadxs
19871,29.0,student,single,secondary,no,110,yes,no,unknown,7,may,169,3,-1,0,unknown,no,25-34,Millenials
19872,52.0,admin.,divorced,secondary,no,48,no,yes,cellular,17,nov,591,1,-1,0,unknown,no,45-54,Divorciadxs
19873,42.0,management,divorced,secondary,no,283,yes,no,cellular,23,jul,761,1,-1,0,unknown,yes,35-44,Adultxs
19874,36.0,management,married,tertiary,no,928,yes,no,cellular,20,apr,239,1,-1,0,unknown,no,35-44,Adultxs
19875,37.0,technician,single,secondary,no,3665,no,no,cellular,12,aug,664,3,-1,0,unknown,yes,35-44,Adultxs
19876,42.0,management,married,tertiary,no,783,yes,no,cellular,19,nov,77,2,128,3,failure,no,35-44,Adultxs
19877,32.0,management,single,tertiary,no,0,yes,no,cellular,30,apr,370,3,-1,0,unknown,yes,25-34,Millenials
19878,30.0,management,married,tertiary,no,7,yes,no,cellular,28,aug,173,1,164,4,other,yes,25-34,Millenials
19879,46.0,technician,divorced,secondary,no,3455,yes,no,unknown,14,may,566,2,-1,0,unknown,no,45-54,Divorciadxs
19880,59.0,technician,married,secondary,no,2308,no,no,cellular,30,apr,815,1,87,1,other,yes,55-64,Gen Z & Boomers
19881,26.0,blue-collar,single,secondary,no,5005,no,yes,cellular,3,apr,117,1,-1,0,unknown,yes,25-34,Millenials
19882,36.0,services,married,secondary,no,4721,no,no,cellular,9,dec,149,3,-1,0,unknown,yes,35-44,Adultxs
19883,54.0,technician,divorced,secondary,no,2156,yes,no,cellular,3,feb,261,1,195,4,failure,yes,45-54,Divorciadxs
19884,38.0,management,single,tertiary,no,4841,no,no,cellular,22,may,580,3,-1,0,unknown,no,35-44,Adultxs
19885,27.0,management,married,tertiary,no,802,no,no,cellular,22,sep,569,1,-1,0,unknown,yes,25-34,Millenials
19886,36.0,blue-collar,married,secondary,no,418,yes,yes,cellular,13,may,132,2,-1,0,unknown,no,35-44,Adultxs
19887,35.0,blue-collar,married,secondary,no,674,yes,no,unknown,30,may,274,2,-1,0,unknown,no,35-44,Adultxs
19888,42.0,technician,married,secondary,no,534,no,no,cellular,5,aug,314,1,-1,0,unknown,no,35-44,Adultxs
19889,40.0,admin.,married,secondary,no,1327,yes,yes,unknown,26,may,76,2,-1,0,unknown,no,35-44,Adultxs
19890,29.0,management,single,tertiary,no,3041,yes,no,cellular,8,may,606,3,-1,0,unknown,yes,25-34,Millenials
19891,38.0,technician,single,tertiary,no,221,no,no,cellular,20,aug,79,3,-1,0,unknown,no,35-44,Adultxs
19892,63.0,retired,married,secondary,no,2030,no,no,cellular,6,apr,61,6,-1,0,unknown,no,55-64,Gen Z & Boomers
19893,39.0,technician,married,secondary,no,2266,no,no,cellular,22,may,86,1,93,4,success,no,35-44,Adultxs
19894,41.0,unknown,married,unknown,no,779,no,no,cellular,30,jul,647,10,-1,0,unknown,no,35-44,Adultxs
19895,25.0,management,single,tertiary,no,2140,no,no,cellular,1,oct,81,1,-1,0,unknown,no,25-34,Millenials
19896,34.0,admin.,single,secondary,no,303,no,no,cellular,4,jun,282,3,126,3,failure,yes,25-34,Millenials
19897,56.0,management,married,tertiary,no,25290,no,no,cellular,31,jul,81,12,-1,0,unknown,no,55-64,Gen Z & Boomers
19898,53.0,blue-collar,married,secondary,no,208,no,no,unknown,20,jun,333,15,-1,0,unknown,no,45-54,Divorciadxs
19899,41.0,technician,single,tertiary,no,1646,yes,no,cellular,4,feb,261,1,184,6,success,yes,35-44,Adultxs
19900,56.0,technician,married,secondary,no,1938,no,yes,cellular,26,feb,229,1,192,4,success,yes,55-64,Gen Z & Boomers
19901,41.0,self-employed,married,secondary,no,1,no,no,cellular,19,aug,55,4,-1,0,unknown,no,35-44,Adultxs
19902,31.0,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,4,-1,0,unknown,yes,25-34,Millenials
19903,46.0,technician,single,secondary,no,834,yes,no,cellular,11,jul,196,2,-1,0,unknown,no,45-54,Divorciadxs
19904,52.0,management,divorced,tertiary,no,-803,yes,no,cellular,7,aug,131,3,-1,0,unknown,no,45-54,Divorciadxs
19905,31.0,unemployed,single,primary,no,406,no,no,cellular,4,feb,736,1,-1,0,unknown,yes,25-34,Millenials
19906,41.0,admin.,married,tertiary,no,5426,yes,no,unknown,14,may,149,2,-1,0,unknown,no,35-44,Adultxs
19907,30.0,admin.,divorced,secondary,no,10,yes,no,cellular,18,jul,658,2,-1,0,unknown,yes,25-34,Millenials
19908,40.0,blue-collar,divorced,secondary,no,-90,yes,no,unknown,28,may,130,1,-1,0,unknown,no,35-44,Adultxs
19909,30.0,blue-collar,married,primary,no,201,yes,no,cellular,31,aug,219,1,157,12,failure,yes,25-34,Millenials
19910,25.0,management,single,secondary,no,1272,yes,no,cellular,24,jul,342,2,-1,0,unknown,no,25-34,Millenials
19911,28.0,blue-collar,single,secondary,no,38,yes,no,unknown,23,may,31,1,-1,0,unknown,no,25-34,Millenials
19912,30.0,management,single,tertiary,no,533,no,no,cellular,4,may,365,4,-1,0,unknown,yes,25-34,Millenials
19913,30.0,blue-collar,single,secondary,no,1165,yes,no,cellular,18,may,365,2,-1,0,unknown,no,25-34,Millenials
19914,29.0,services,single,tertiary,no,1788,no,no,cellular,27,oct,353,1,-1,0,unknown,yes,25-34,Millenials
19915,38.0,services,married,secondary,no,968,yes,no,cellular,6,apr,272,1,-1,0,unknown,no,35-44,Adultxs
19916,38.0,admin.,married,tertiary,no,1988,no,no,cellular,2,jun,103,1,67,4,success,yes,35-44,Adultxs
19917,37.0,self-employed,married,secondary,no,487,no,yes,cellular,27,aug,155,15,-1,0,unknown,no,35-44,Adultxs
19918,40.0,unemployed,divorced,secondary,no,1694,no,no,cellular,12,aug,473,6,-1,0,unknown,yes,35-44,Adultxs
19919,31.0,services,married,secondary,no,-414,yes,no,cellular,6,may,1369,3,-1,0,unknown,no,25-34,Millenials
19920,20.0,student,single,secondary,no,215,no,no,cellular,24,nov,325,1,95,5,success,yes,18-24,Gen Z & Boomers
19921,28.0,admin.,single,tertiary,no,373,yes,no,cellular,4,feb,126,1,-1,0,unknown,no,25-34,Millenials
19922,32.0,services,married,secondary,no,689,yes,yes,cellular,16,jun,162,3,-1,0,unknown,yes,25-34,Millenials
19923,43.0,management,married,unknown,no,275,no,no,cellular,9,apr,109,2,339,2,failure,no,35-44,Adultxs
19924,42.0,admin.,single,secondary,no,684,no,no,cellular,4,jun,207,1,-1,0,unknown,yes,35-44,Adultxs
19925,44.0,blue-collar,single,secondary,no,-435,yes,no,unknown,27,may,141,2,-1,0,unknown,no,35-44,Adultxs
19926,33.0,management,single,tertiary,no,718,yes,no,cellular,29,jun,271,1,84,3,success,yes,25-34,Millenials
19927,49.0,blue-collar,married,tertiary,no,1784,no,no,unknown,12,jun,753,1,-1,0,unknown,no,45-54,Divorciadxs
19928,59.0,management,married,tertiary,no,1585,no,no,telephone,28,aug,91,5,-1,0,unknown,no,55-64,Gen Z & Boomers
19929,33.0,unemployed,married,tertiary,no,3335,no,no,cellular,15,jun,92,1,301,6,failure,no,25-34,Millenials
19930,36.0,management,single,tertiary,no,1027,yes,no,cellular,4,jun,151,1,-1,0,unknown,no,35-44,Adultxs
19931,34.0,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,no,25-34,Millenials
19932,32.0,admin.,single,secondary,no,45,yes,yes,cellular,14,may,908,3,344,7,other,no,25-34,Millenials
19933,31.0,management,single,tertiary,no,409,no,yes,cellular,9,jul,564,5,-1,0,unknown,yes,25-34,Millenials
19934,26.0,blue-collar,single,primary,no,941,no,no,cellular,29,jan,1165,1,-1,0,unknown,yes,25-34,Millenials
19935,37.0,technician,single,secondary,no,6714,yes,no,unknown,23,may,90,1,-1,0,unknown,no,35-44,Adultxs
19936,21.0,student,single,secondary,no,123,no,no,telephone,11,nov,513,1,91,1,success,yes,18-24,Gen Z & Boomers
19937,45.0,admin.,divorced,primary,no,429,yes,no,cellular,22,apr,147,1,181,1,success,yes,45-54,Divorciadxs
19938,27.0,management,single,tertiary,no,446,no,no,cellular,23,jun,205,3,-1,0,unknown,no,25-34,Millenials
19939,39.0,blue-collar,divorced,secondary,no,33,no,no,cellular,29,jan,593,4,-1,0,unknown,no,35-44,Adultxs
19940,41.0,retired,single,primary,no,2579,no,no,cellular,13,oct,213,1,-1,0,unknown,no,35-44,Adultxs
19941,30.0,management,married,tertiary,no,102,yes,no,cellular,5,apr,470,7,426,3,other,yes,25-34,Millenials
19942,37.0,blue-collar,married,primary,no,1322,yes,no,cellular,21,nov,14,8,185,1,other,no,35-44,Adultxs
19943,53.0,management,married,tertiary,no,12,no,no,cellular,27,aug,345,10,-1,0,unknown,no,45-54,Divorciadxs
19944,30.0,self-employed,married,tertiary,no,2666,no,no,cellular,5,aug,475,2,93,4,success,yes,25-34,Millenials
19945,27.0,management,single,tertiary,no,1137,yes,no,cellular,8,may,26,1,-1,0,unknown,no,25-34,Millenials
19946,34.0,admin.,divorced,secondary,no,67,yes,no,unknown,6,may,90,1,-1,0,unknown,no,25-34,Millenials
19947,53.0,technician,married,secondary,no,284,no,no,cellular,1,jun,781,1,-1,0,unknown,yes,45-54,Divorciadxs
19948,32.0,management,single,tertiary,no,111,yes,no,unknown,8,may,162,2,-1,0,unknown,no,25-34,Millenials
19949,64.0,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,367,2,294,2,failure,yes,55-64,Gen Z & Boomers
19950,26.0,management,married,tertiary,no,243,no,no,cellular,26,may,482,1,-1,0,unknown,yes,25-34,Millenials
19951,62.0,housemaid,married,tertiary,no,1528,no,no,cellular,14,apr,496,1,-1,0,unknown,yes,55-64,Gen Z & Boomers
19952,28.0,self-employed,single,secondary,no,5679,yes,no,cellular,9,feb,701,4,-1,0,unknown,yes,25-34,Millenials
19953,30.0,admin.,single,tertiary,no,0,yes,no,cellular,4,feb,730,2,-1,0,unknown,yes,25-34,Millenials
19954,53.0,housemaid,married,primary,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown,yes,45-54,Divorciadxs
19955,44.0,blue-collar,single,primary,no,287,no,no,cellular,29,jan,301,1,-1,0,unknown,no,35-44,Adultxs
19956,33.0,blue-collar,single,primary,no,1390,yes,no,unknown,21,may,192,1,-1,0,unknown,no,25-34,Millenials
19957,35.0,technician,single,tertiary,no,122,no,no,cellular,20,apr,49,5,328,5,failure,no,35-44,Adultxs
19958,41.0,services,married,primary,no,450,yes,no,unknown,14,may,374,2,-1,0,unknown,no,35-44,Adultxs
19959,28.0,admin.,single,secondary,no,1277,no,no,cellular,26,mar,475,1,-1,0,unknown,yes,25-34,Millenials
19960,41.0,admin.,married,secondary,no,0,yes,no,cellular,17,nov,595,2,-1,0,unknown,no,35-44,Adultxs
19961,29.0,admin.,single,secondary,no,3794,no,no,cellular,30,apr,249,1,-1,0,unknown,no,25-34,Millenials
19962,55.0,blue-collar,divorced,primary,no,410,no,yes,cellular,11,jul,221,2,-1,0,unknown,no,55-64,Gen Z & Boomers
19963,43.0,management,divorced,tertiary,no,2367,no,no,cellular,22,mar,173,2,181,4,success,yes,35-44,Adultxs
19964,76.0,retired,married,primary,no,3324,no,no,cellular,13,nov,122,1,92,3,success,yes,65+,Gen Z & Boomers
19965,28.0,blue-collar,single,secondary,no,455,yes,no,cellular,11,jul,166,1,-1,0,unknown,no,25-34,Millenials
19966,35.0,blue-collar,married,secondary,no,-701,yes,yes,cellular,7,may,531,3,-1,0,unknown,no,35-44,Adultxs
19967,49.0,technician,divorced,unknown,no,387,no,no,cellular,28,jan,325,1,-1,0,unknown,yes,45-54,Divorciadxs
19968,58.0,management,divorced,tertiary,no,5701,no,no,cellular,30,apr,354,1,87,1,success,yes,55-64,Gen Z & Boomers
19969,38.0,admin.,married,secondary,no,11303,no,no,cellular,28,dec,473,2,216,2,failure,yes,35-44,Adultxs
19970,55.0,unknown,married,secondary,no,1157,no,no,cellular,12,jul,289,1,412,2,failure,no,55-64,Gen Z & Boomers
19971,32.0,management,single,tertiary,no,718,yes,no,cellular,15,jun,95,1,-1,0,unknown,yes,25-34,Millenials
19972,47.0,unknown,married,unknown,no,194,no,no,cellular,4,aug,108,1,-1,0,unknown,no,45-54,Divorciadxs
19973,25.0,student,single,unknown,no,480,no,no,cellular,8,sep,140,1,-1,0,unknown,yes,25-34,Millenials
19974,27.0,management,single,tertiary,yes,-713,yes,no,unknown,4,jun,525,2,-1,0,unknown,yes,25-34,Millenials
19975,21.0,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure,yes,18-24,Gen Z & Boomers
19976,41.0,unemployed,single,primary,no,216,no,no,cellular,5,jun,577,3,-1,0,unknown,yes,35-44,Adultxs
19977,30.0,admin.,married,secondary,no,1265,yes,yes,unknown,26,may,414,2,-1,0,unknown,yes,25-34,Millenials
19978,36.0,management,married,tertiary,no,-861,yes,yes,cellular,28,jul,53,2,-1,0,unknown,no,35-44,Adultxs
19979,57.0,admin.,married,secondary,no,808,no,no,cellular,14,jul,417,3,-1,0,unknown,no,55-64,Gen Z & Boomers
19980,50.0,entrepreneur,married,tertiary,no,230,no,no,telephone,30,jul,1089,4,-1,0,unknown,yes,45-54,Divorciadxs
19981,42.0,technician,married,secondary,no,3082,no,no,cellular,11,sep,285,1,-1,0,unknown,yes,35-44,Adultxs
19982,38.0,blue-collar,married,primary,no,362,yes,no,unknown,8,may,100,5,-1,0,unknown,no,35-44,Adultxs
19983,58.0,housemaid,married,primary,no,260,yes,no,telephone,15,may,71,5,364,3,failure,no,55-64,Gen Z & Boomers
19984,38.0,management,married,tertiary,no,536,yes,no,cellular,22,jul,248,1,-1,0,unknown,yes,35-44,Adultxs
19985,39.0,management,single,tertiary,no,1682,yes,no,cellular,19,nov,147,1,170,1,failure,no,35-44,Adultxs
19986,47.0,admin.,married,secondary,no,1387,yes,no,cellular,14,oct,158,1,826,1,failure,no,45-54,Divorciadxs
19987,82.0,retired,divorced,tertiary,no,0,no,no,telephone,12,nov,226,1,-1,0,unknown,yes,65+,Gen Z & Boomers
19988,59.0,admin.,married,secondary,no,92,yes,no,cellular,12,may,139,2,350,1,failure,no,55-64,Gen Z & Boomers
19989,31.0,blue-collar,married,secondary,no,152,yes,yes,cellular,8,jul,831,1,-1,0,unknown,yes,25-34,Millenials
19990,69.0,retired,married,primary,no,324,no,no,cellular,12,aug,875,1,189,4,success,no,65+,Gen Z & Boomers
19991,28.0,blue-collar,married,secondary,no,1020,yes,no,unknown,28,may,251,1,-1,0,unknown,no,25-34,Millenials
19992,39.0,blue-collar,divorced,primary,no,3,no,yes,unknown,1,jul,625,1,-1,0,unknown,no,35-44,Adultxs
19993,35.0,management,married,tertiary,no,2717,no,no,cellular,13,aug,394,6,-1,0,unknown,yes,35-44,Adultxs
19994,31.0,admin.,married,secondary,no,337,no,no,unknown,12,may,51,1,-1,0,unknown,no,25-34,Millenials
19995,38.0,unknown,single,tertiary,no,0,no,no,cellular,11,sep,260,3,95,3,success,yes,35-44,Adultxs
19996,56.0,retired,divorced,secondary,no,389,yes,no,unknown,18,jun,379,5,-1,0,unknown,no,55-64,Gen Z & Boomers
19997,53.0,unknown,married,unknown,no,0,no,no,cellular,25,aug,209,5,-1,0,unknown,no,45-54,Divorciadxs
19998,34.0,blue-collar,married,unknown,no,391,yes,yes,unknown,23,may,34,2,-1,0,unknown,no,25-34,Millenials
19999,49.0,management,single,tertiary,no,1556,yes,no,cellular,28,jul,674,3,-1,0,unknown,no,45-54,Divorciadxs
20000,19.0,student,single,unknown,no,108,no,no,cellular,10,aug,168,1,182,2,success,yes,18-24,Gen Z & Boomers
20001,29.0,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes,25-34,Millenials
20002,30.0,technician,single,secondary,no,458,no,no,cellular,20,nov,51,7,-1,0,unknown,no,25-34,Millenials
20003,35.0,admin.,married,secondary,no,-488,yes,no,unknown,2,jun,97,4,-1,0,unknown,no,35-44,Adultxs
20004,39.0,admin.,married,secondary,no,1757,no,no,telephone,28,oct,125,1,-1,0,unknown,yes,35-44,Adultxs
20005,59.0,services,divorced,secondary,no,1,yes,no,cellular,28,jan,602,1,253,5,other,yes,55-64,Gen Z & Boomers
20006,47.0,technician,divorced,secondary,no,1013,no,no,cellular,15,jun,54,3,-1,0,unknown,no,45-54,Divorciadxs
20007,27.0,management,single,secondary,no,116,yes,no,cellular,6,feb,138,2,-1,0,unknown,no,25-34,Millenials
20008,60.0,retired,married,secondary,no,523,no,no,cellular,13,aug,192,3,-1,0,unknown,yes,55-64,Gen Z & Boomers
20009,56.0,admin.,divorced,primary,no,0,no,yes,cellular,10,jul,542,1,-1,0,unknown,no,55-64,Gen Z & Boomers
20010,22.0,student,single,unknown,no,466,no,no,cellular,30,jun,377,1,-1,0,unknown,yes,18-24,Gen Z & Boomers
20011,32.0,services,single,tertiary,no,0,no,no,cellular,28,aug,23,12,-1,0,unknown,no,25-34,Millenials
20012,35.0,management,married,tertiary,no,1193,yes,no,unknown,2,jun,101,2,-1,0,unknown,no,35-44,Adultxs
20013,29.0,management,single,tertiary,no,428,no,no,cellular,22,may,293,2,-1,0,unknown,yes,25-34,Millenials
20014,72.0,retired,married,secondary,no,1978,no,no,cellular,6,sep,312,1,-1,0,unknown,yes,65+,Gen Z & Boomers
20015,32.0,admin.,single,secondary,no,-32,no,no,cellular,29,jan,320,1,185,5,other,no,25-34,Millenials
20016,25.0,student,single,secondary,no,154,no,no,cellular,3,mar,141,1,180,2,failure,yes,25-34,Millenials
20017,30.0,blue-collar,single,secondary,no,315,no,no,cellular,23,jun,1407,1,-1,0,unknown,yes,25-34,Millenials
20018,48.0,admin.,married,secondary,no,1060,yes,no,cellular,20,apr,87,2,318,3,failure,no,45-54,Divorciadxs
20019,27.0,services,single,secondary,no,266,no,yes,cellular,7,jul,232,1,-1,0,unknown,no,25-34,Millenials
20020,33.0,management,married,tertiary,no,5878,no,no,cellular,23,oct,438,1,430,2,failure,yes,25-34,Millenials
20021,39.0,management,divorced,tertiary,no,2193,yes,yes,unknown,2,jun,550,3,-1,0,unknown,no,35-44,Adultxs
20022,36.0,technician,married,secondary,no,15485,no,no,cellular,14,apr,461,1,-1,0,unknown,yes,35-44,Adultxs
20023,56.0,services,married,secondary,no,1150,no,yes,cellular,17,nov,107,1,117,3,failure,no,55-64,Gen Z & Boomers
20024,51.0,unemployed,married,secondary,no,234,no,no,cellular,22,aug,735,1,-1,0,unknown,yes,45-54,Divorciadxs
20025,31.0,management,married,tertiary,no,256,yes,no,cellular,7,jul,28,24,-1,0,unknown,no,25-34,Millenials
20026,36.0,technician,divorced,secondary,no,1451,yes,no,cellular,23,jul,192,4,93,17,other,yes,35-44,Adultxs
20027,38.0,admin.,married,secondary,no,4874,no,no,unknown,6,jun,1291,3,-1,0,unknown,no,35-44,Adultxs
20028,30.0,management,single,tertiary,no,720,no,no,cellular,15,jan,1265,4,210,4,other,yes,25-34,Millenials
20029,49.0,services,divorced,secondary,no,0,no,no,cellular,28,jul,412,2,-1,0,unknown,yes,45-54,Divorciadxs
20030,31.0,unemployed,single,secondary,no,284,yes,no,cellular,2,feb,855,1,-1,0,unknown,yes,25-34,Millenials
20031,60.0,retired,divorced,tertiary,no,380,no,no,cellular,21,jul,219,1,-1,0,unknown,no,55-64,Gen Z & Boomers
20032,44.0,management,married,tertiary,no,423,no,no,cellular,12,mar,2330,5,-1,0,unknown,yes,35-44,Adultxs
20033,24.0,student,single,secondary,no,3176,no,no,cellular,13,jan,108,2,-1,0,unknown,yes,18-24,Gen Z & Boomers
20034,40.0,management,divorced,tertiary,no,205,no,no,cellular,25,jul,357,1,-1,0,unknown,no,35-44,Adultxs
20035,28.0,technician,married,secondary,no,1086,yes,no,cellular,20,apr,1112,3,-1,0,unknown,yes,25-34,Millenials
20036,58.0,management,married,secondary,no,407,yes,no,cellular,29,jul,145,2,-1,0,unknown,no,55-64,Gen Z & Boomers
20037,32.0,management,married,tertiary,no,4733,no,no,cellular,30,apr,532,1,-1,0,unknown,yes,25-34,Millenials
20038,48.0,admin.,divorced,secondary,no,1180,no,no,cellular,27,jan,142,1,238,3,other,yes,45-54,Divorciadxs
20039,38.0,technician,single,secondary,no,1711,no,no,telephone,30,sep,234,1,-1,0,unknown,yes,35-44,Adultxs
20040,55.0,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes,55-64,Gen Z & Boomers
20041,26.0,blue-collar,single,secondary,no,184,no,no,cellular,3,feb,110,2,6,1,other,no,25-34,Millenials
20042,49.0,management,married,tertiary,no,1887,no,no,cellular,18,nov,244,3,-1,0,unknown,no,45-54,Divorciadxs
20043,51.0,management,single,unknown,no,1277,no,no,cellular,22,feb,143,5,294,1,failure,no,45-54,Divorciadxs
20044,43.0,blue-collar,married,secondary,no,2160,no,no,cellular,8,sep,261,1,98,1,success,yes,35-44,Adultxs
20045,38.0,blue-collar,married,secondary,no,67,no,no,cellular,28,jan,74,1,239,2,failure,no,35-44,Adultxs
20046,43.0,blue-collar,single,primary,no,548,yes,no,unknown,7,may,98,1,-1,0,unknown,no,35-44,Adultxs
20047,41.0,self-employed,married,secondary,no,323,yes,no,cellular,17,apr,949,2,254,6,other,yes,35-44,Adultxs
20048,38.0,entrepreneur,single,secondary,no,2543,no,no,cellular,11,nov,357,3,93,5,success,yes,35-44,Adultxs
20049,46.0,blue-collar,single,tertiary,no,460,yes,no,unknown,7,may,1102,2,-1,0,unknown,yes,45-54,Divorciadxs
20050,42.0,technician,married,secondary,no,994,yes,no,cellular,25,may,365,5,-1,0,unknown,no,35-44,Adultxs
20051,37.0,technician,single,secondary,no,980,no,no,cellular,8,aug,1306,5,-1,0,unknown,yes,35-44,Adultxs
20052,33.0,services,married,secondary,no,1082,yes,yes,cellular,19,nov,351,1,-1,0,unknown,no,25-34,Millenials
20053,35.0,management,single,tertiary,no,62,yes,no,cellular,20,apr,213,3,-1,0,unknown,yes,35-44,Adultxs
20054,56.0,management,divorced,tertiary,no,3885,yes,no,cellular,10,jul,51,1,-1,0,unknown,no,55-64,Gen Z & Boomers
20055,26.0,blue-collar,married,primary,no,133,no,yes,cellular,25,jul,57,3,-1,0,unknown,no,25-34,Millenials
20056,39.0,blue-collar,married,secondary,no,785,yes,no,cellular,11,may,1232,2,-1,0,unknown,yes,35-44,Adultxs
