id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
24872,49,management,divorced,tertiary,no,914,no,no,cellular,4,aug,185,1,-1,0,unknown,yes
24873,NULL,blue-collar,married,secondary,no,1782,yes,no,unknown,19,jun,549,1,-1,0,unknown,no
24874,31,admin.,single,tertiary,no,355,yes,no,cellular,12,may,609,1,-1,0,unknown,yes
24875,38,self-employed,divorced,secondary,no,2674,yes,no,unknown,19,jun,163,2,-1,0,unknown,no
24876,30,technician,single,secondary,no,-754,yes,yes,unknown,26,may,974,1,-1,0,unknown,no
24877,42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,no
24878,36,management,married,tertiary,no,659,no,no,cellular,28,aug,90,13,-1,0,unknown,no
24879,39,admin.,married,secondary,no,159,no,no,cellular,19,nov,177,1,-1,0,unknown,no
24880,53,entrepreneur,married,secondary,no,288,no,no,unknown,6,may,69,1,-1,0,unknown,no
24881,26,blue-collar,single,secondary,no,191,yes,no,cellular,6,may,550,1,-1,0,unknown,yes
24882,40,unemployed,married,secondary,no,1960,yes,no,unknown,2,jun,605,6,-1,0,unknown,yes
24883,35,management,married,tertiary,yes,-10,yes,no,cellular,15,may,168,2,364,1,other,no
24884,57,technician,married,secondary,no,28,yes,no,cellular,8,may,163,1,358,1,failure,no
24885,34,blue-collar,single,primary,no,505,yes,no,unknown,13,may,351,1,-1,0,unknown,no
24886,31,technician,single,secondary,no,137,no,no,cellular,27,aug,27,14,-1,0,unknown,no
24887,47,management,married,tertiary,no,866,no,no,unknown,20,jun,7,7,-1,0,unknown,no
24888,28,self-employed,single,tertiary,no,0,yes,no,unknown,26,may,1560,2,-1,0,unknown,yes
24889,49,services,married,secondary,no,823,no,no,cellular,8,aug,780,4,-1,0,unknown,yes
24890,42,management,married,tertiary,no,-556,yes,yes,cellular,8,may,682,3,347,3,failure,yes
24891,31,blue-collar,married,secondary,no,0,yes,no,unknown,9,may,133,1,-1,0,unknown,no
24892,21,student,single,primary,no,423,no,no,cellular,8,apr,104,5,-1,0,unknown,yes
24893,53,services,married,secondary,no,197,yes,no,cellular,17,apr,307,1,-1,0,unknown,no
24894,29,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,355,1,-1,0,unknown,no
24895,28,management,single,tertiary,no,1086,yes,no,unknown,29,may,128,2,-1,0,unknown,no
24896,28,technician,single,tertiary,no,387,yes,no,cellular,20,apr,205,1,82,1,failure,yes
24897,40,admin.,divorced,secondary,no,2129,no,no,cellular,30,apr,452,1,-1,0,unknown,yes
24898,27,management,single,secondary,no,843,no,no,cellular,12,jul,123,2,185,1,success,no
24899,37,admin.,single,secondary,no,22,yes,no,cellular,7,may,28,2,289,5,failure,no
24900,33,technician,single,secondary,no,2583,no,no,cellular,25,may,241,1,108,1,failure,no
24901,38,management,married,tertiary,no,119,yes,no,unknown,13,may,568,4,-1,0,unknown,yes
24902,31,unemployed,single,primary,no,406,no,no,cellular,4,feb,736,1,-1,0,unknown,yes
24903,24,student,single,secondary,no,8165,no,no,cellular,15,sep,216,1,-1,0,unknown,yes
24904,35,management,divorced,tertiary,no,1723,yes,no,cellular,25,jul,862,1,-1,0,unknown,yes
24905,81,retired,divorced,unknown,no,0,no,no,telephone,16,oct,128,1,-1,0,unknown,no
24906,55,admin.,married,tertiary,no,46,no,no,cellular,29,aug,59,4,-1,0,unknown,no
24907,33,technician,married,tertiary,no,1699,no,no,cellular,28,jan,202,1,83,3,success,yes
24908,34,technician,single,secondary,no,2085,no,no,cellular,10,aug,356,3,182,2,success,yes
24909,30,technician,single,secondary,no,4787,yes,no,cellular,18,nov,266,1,167,2,failure,no
24910,34,management,married,tertiary,no,11,yes,no,cellular,17,jul,654,1,-1,0,unknown,no
24911,33,technician,single,secondary,no,-479,no,no,cellular,7,aug,235,1,-1,0,unknown,no
24912,58,admin.,married,unknown,no,903,no,no,cellular,28,jan,56,1,-1,0,unknown,no
24913,35,blue-collar,married,secondary,no,-701,yes,yes,cellular,7,may,531,3,-1,0,unknown,no
24914,36,blue-collar,single,secondary,no,2596,no,no,unknown,18,jun,60,6,-1,0,unknown,no
24915,37,management,married,tertiary,no,630,no,no,cellular,30,apr,315,1,87,1,success,yes
24916,37,technician,married,secondary,no,1120,yes,no,unknown,30,may,103,5,-1,0,unknown,no
24917,36,services,single,secondary,no,-253,yes,no,cellular,14,apr,1073,1,-1,0,unknown,yes
24918,80,retired,married,primary,no,1468,no,no,cellular,13,jan,330,3,-1,0,unknown,yes
24919,38,blue-collar,married,secondary,no,1165,yes,no,cellular,13,aug,784,3,94,10,failure,yes
24920,22,student,single,secondary,no,1522,no,no,cellular,30,oct,368,2,-1,0,unknown,yes
24921,41,management,single,tertiary,no,1253,no,no,cellular,21,jul,1134,5,-1,0,unknown,yes
24922,64,retired,married,secondary,no,1612,no,no,cellular,18,may,336,1,89,5,failure,yes
24923,30,admin.,single,tertiary,no,305,no,no,cellular,30,apr,633,1,85,2,success,yes
24924,34,blue-collar,married,secondary,no,2994,yes,no,cellular,15,may,358,1,176,1,failure,no
24925,42,management,married,tertiary,no,687,no,no,cellular,11,aug,667,2,-1,0,unknown,no
24926,44,management,married,tertiary,no,105,yes,no,unknown,6,may,1529,2,-1,0,unknown,no
24927,44,blue-collar,married,secondary,no,0,no,no,cellular,30,jul,684,2,-1,0,unknown,yes
24928,36,technician,single,secondary,no,3254,yes,no,unknown,27,oct,207,1,-1,0,unknown,yes
24929,59,retired,married,primary,no,1115,no,no,unknown,19,jun,834,1,-1,0,unknown,yes
24930,46,management,married,tertiary,no,11385,no,no,cellular,24,mar,269,3,-1,0,unknown,yes
24931,30,technician,single,secondary,no,148,yes,yes,cellular,15,may,115,5,-1,0,unknown,no
24932,47,admin.,married,secondary,no,29,no,yes,cellular,22,aug,150,8,-1,0,unknown,no
24933,60,admin.,divorced,secondary,no,4519,no,no,cellular,2,feb,152,1,-1,0,unknown,no
24934,48,blue-collar,married,primary,no,595,no,no,cellular,24,jul,464,1,-1,0,unknown,no
24935,35,technician,single,secondary,no,2144,yes,no,unknown,13,may,188,2,-1,0,unknown,no
24936,28,student,single,secondary,no,1925,no,no,cellular,25,may,252,1,88,4,failure,yes
24937,40,technician,divorced,tertiary,no,568,yes,no,unknown,24,oct,112,1,-1,0,unknown,yes
24938,26,management,single,tertiary,no,1027,no,no,cellular,23,sep,744,1,-1,0,unknown,yes
24939,55,management,divorced,tertiary,no,608,yes,no,cellular,7,may,161,2,-1,0,unknown,no
24940,30,blue-collar,married,secondary,no,309,yes,no,unknown,7,may,1574,2,-1,0,unknown,yes
24941,34,management,single,tertiary,no,757,no,no,cellular,18,aug,37,4,-1,0,unknown,no
24942,36,technician,married,primary,no,3350,yes,no,cellular,16,apr,86,1,269,3,other,no
24943,44,technician,married,secondary,no,7649,no,no,cellular,20,aug,188,6,-1,0,unknown,no
24944,44,services,married,primary,no,2557,yes,no,cellular,14,apr,250,1,181,8,success,yes
24945,25,admin.,single,secondary,no,507,yes,no,cellular,15,may,832,1,367,3,failure,yes
24946,36,admin.,divorced,secondary,no,-811,yes,no,cellular,12,may,365,2,-1,0,unknown,yes
24947,30,management,single,tertiary,no,136,yes,no,unknown,23,may,152,1,-1,0,unknown,no
24948,22,student,single,unknown,no,1215,no,no,cellular,19,feb,145,3,192,1,failure,yes
24949,48,blue-collar,married,primary,no,134,yes,no,unknown,28,may,315,2,-1,0,unknown,no
24950,80,retired,married,secondary,no,8304,no,no,telephone,8,sep,606,3,91,13,success,yes
24951,33,management,single,tertiary,no,1859,yes,no,cellular,30,jan,1169,4,-1,0,unknown,no
24952,38,unknown,single,tertiary,no,0,no,no,cellular,11,sep,260,3,95,3,success,yes
24953,39,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146,2,264,1,other,yes
24954,46,management,divorced,tertiary,no,-130,yes,no,cellular,24,mar,144,2,-1,0,unknown,yes
24955,33,services,divorced,unknown,no,392,yes,no,cellular,15,jul,753,4,-1,0,unknown,no
24956,38,technician,married,secondary,no,10596,no,no,cellular,19,aug,195,1,197,4,other,yes
24957,38,entrepreneur,married,secondary,no,61,yes,yes,unknown,28,may,170,5,-1,0,unknown,no
24958,35,management,single,tertiary,no,1756,no,no,cellular,20,aug,195,1,-1,0,unknown,yes
24959,46,blue-collar,married,primary,no,2499,yes,no,unknown,16,may,42,3,-1,0,unknown,no
24960,51,services,married,secondary,no,7,yes,no,cellular,31,jul,8,30,-1,0,unknown,no
24961,27,entrepreneur,married,secondary,no,2329,no,no,telephone,27,oct,131,1,-1,0,unknown,yes
24962,68,retired,married,tertiary,no,2820,no,no,cellular,5,mar,158,1,92,3,success,no
24963,95,retired,divorced,primary,no,2282,no,no,telephone,21,apr,207,17,-1,0,unknown,yes
24964,45,management,married,tertiary,no,226,yes,no,cellular,15,feb,91,4,185,6,success,yes
24965,33,blue-collar,married,secondary,no,842,no,no,cellular,29,aug,111,4,-1,0,unknown,no
24966,28,technician,married,secondary,no,742,no,no,cellular,26,may,236,1,-1,0,unknown,yes
24967,37,management,divorced,tertiary,no,481,yes,no,cellular,19,aug,97,6,-1,0,unknown,no
24968,56,admin.,single,secondary,no,-13,no,no,unknown,16,jun,52,3,-1,0,unknown,no
24969,55,housemaid,married,primary,no,3680,no,no,unknown,16,jun,131,1,-1,0,unknown,no
24970,36,management,single,tertiary,no,1089,yes,no,unknown,30,may,126,1,-1,0,unknown,no
24971,53,unknown,married,unknown,no,549,no,no,telephone,28,jan,74,2,-1,0,unknown,no
24972,45,unknown,married,primary,no,44,no,no,unknown,11,jun,81,1,-1,0,unknown,no
24973,61,admin.,married,secondary,no,4608,no,no,cellular,12,mar,212,1,-1,0,unknown,yes
24974,34,self-employed,married,tertiary,no,7602,no,no,cellular,20,nov,222,1,-1,0,unknown,no
24975,44,services,single,secondary,no,618,no,no,cellular,12,may,193,1,-1,0,unknown,yes
24976,51,technician,married,secondary,no,-1944,yes,no,cellular,7,may,623,1,-1,0,unknown,yes
24977,38,management,married,tertiary,no,-498,no,no,cellular,14,aug,85,6,-1,0,unknown,no
24978,41,technician,single,secondary,no,769,no,yes,cellular,20,nov,222,4,98,4,other,no
24979,32,blue-collar,married,secondary,no,897,yes,no,cellular,7,apr,293,3,322,2,failure,no
24980,50,management,divorced,tertiary,no,2564,yes,no,cellular,21,nov,124,4,113,8,failure,no
24981,42,blue-collar,married,secondary,no,1297,yes,no,cellular,3,apr,697,2,-1,0,unknown,no
24982,64,retired,married,secondary,no,5966,yes,no,cellular,22,jun,983,1,-1,0,unknown,yes
24983,44,blue-collar,married,primary,no,2,no,yes,telephone,7,jul,46,2,-1,0,unknown,no
24984,35,admin.,married,secondary,no,11,yes,no,cellular,23,jul,103,4,-1,0,unknown,no
24985,30,services,married,secondary,no,292,yes,yes,cellular,15,apr,651,4,-1,0,unknown,no
24986,26,student,single,secondary,no,620,no,no,cellular,22,may,223,1,94,1,success,yes
24987,56,technician,divorced,secondary,no,3450,no,no,cellular,10,aug,507,1,181,2,success,yes
24988,27,admin.,single,tertiary,no,138,no,no,cellular,15,jun,89,2,-1,0,unknown,yes
24989,52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,-1,0,unknown,no
24990,56,admin.,married,secondary,no,292,yes,no,unknown,28,may,228,9,-1,0,unknown,no
24991,60,retired,married,secondary,no,8590,no,no,unknown,5,jun,85,1,-1,0,unknown,no
24992,60,retired,married,secondary,no,2060,no,no,cellular,26,mar,454,1,88,3,other,no
24993,37,blue-collar,married,secondary,no,105,yes,no,unknown,8,may,69,2,-1,0,unknown,no
24994,50,blue-collar,married,primary,no,888,no,yes,telephone,10,jul,160,3,-1,0,unknown,no
24995,30,management,single,tertiary,no,596,no,no,cellular,4,jun,125,2,-1,0,unknown,no
24996,34,management,married,tertiary,no,1006,yes,no,cellular,19,nov,783,3,195,2,other,yes
24997,27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,unknown,no
24998,56,services,married,secondary,no,1989,no,no,cellular,3,aug,279,4,181,4,success,yes
24999,23,student,single,secondary,no,1234,no,no,cellular,16,nov,250,1,-1,0,unknown,yes
25000,33,technician,single,secondary,no,3499,yes,no,cellular,11,may,143,3,356,1,other,no
25001,35,management,single,tertiary,no,992,no,yes,cellular,1,sep,238,1,-1,0,unknown,yes
25002,53,blue-collar,married,secondary,no,4380,no,no,telephone,19,aug,223,7,-1,0,unknown,no
25003,28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,yes
25004,44,housemaid,married,primary,yes,-972,yes,yes,unknown,16,may,114,2,-1,0,unknown,no
25005,44,management,single,tertiary,no,709,yes,no,cellular,19,nov,54,1,-1,0,unknown,no
25006,39,admin.,single,secondary,no,6512,no,no,unknown,20,jun,16,6,-1,0,unknown,no
25007,31,blue-collar,married,primary,no,-199,yes,yes,telephone,12,may,149,5,299,10,failure,no
25008,31,housemaid,married,secondary,no,243,yes,no,cellular,23,sep,305,2,842,1,failure,yes
25009,45,admin.,married,secondary,no,236,no,no,cellular,20,aug,703,2,-1,0,unknown,yes
25010,25,student,single,secondary,no,1139,yes,no,unknown,15,may,22,3,-1,0,unknown,no
25011,33,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,2,92,3,failure,yes
25012,72,retired,married,primary,no,2079,no,no,cellular,13,aug,100,1,191,3,other,no
25013,54,retired,divorced,secondary,no,2761,no,no,cellular,16,jul,771,1,-1,0,unknown,no
25014,35,services,married,secondary,no,4170,yes,no,unknown,20,may,1777,1,-1,0,unknown,yes
25015,31,management,married,tertiary,no,927,no,no,cellular,18,aug,100,4,-1,0,unknown,no
25016,29,blue-collar,married,primary,no,630,yes,no,cellular,30,jul,219,5,-1,0,unknown,no
25017,56,services,married,secondary,no,1150,no,yes,cellular,17,nov,107,1,117,3,failure,no
25018,47,housemaid,divorced,primary,no,1405,no,no,unknown,12,jun,127,1,-1,0,unknown,no
25019,31,management,divorced,tertiary,no,1145,yes,no,unknown,26,may,1272,4,-1,0,unknown,yes
25020,30,management,single,tertiary,no,2,yes,yes,cellular,25,jul,1031,8,-1,0,unknown,yes
25021,25,student,single,secondary,no,154,no,no,cellular,2,sep,382,1,183,3,success,yes
25022,33,admin.,divorced,secondary,no,661,yes,no,cellular,4,may,90,4,167,3,failure,no
25023,39,management,single,tertiary,no,0,yes,no,cellular,12,may,561,4,369,3,failure,no
25024,42,technician,married,secondary,no,534,no,no,cellular,5,aug,314,1,-1,0,unknown,no
25025,30,unemployed,single,secondary,no,2424,no,no,cellular,15,feb,337,1,95,2,success,yes
25026,62,blue-collar,married,primary,no,1381,no,no,cellular,19,oct,1020,1,-1,0,unknown,no
25027,34,management,married,tertiary,no,123,no,no,cellular,3,feb,301,3,-1,0,unknown,yes
25028,32,technician,single,tertiary,no,2684,yes,no,cellular,18,may,542,2,-1,0,unknown,yes
25029,45,blue-collar,married,primary,no,61,no,no,cellular,17,apr,108,1,-1,0,unknown,no
25030,49,blue-collar,single,primary,no,566,yes,no,cellular,25,jul,979,2,-1,0,unknown,yes
25031,41,technician,divorced,secondary,no,1545,no,yes,cellular,13,aug,183,2,-1,0,unknown,no
25032,51,blue-collar,married,secondary,no,814,yes,no,cellular,14,may,17,8,-1,0,unknown,no
25033,32,management,single,tertiary,no,2974,yes,no,cellular,24,apr,227,1,4,1,failure,yes
25034,31,management,married,tertiary,no,1224,yes,yes,cellular,20,nov,75,2,119,2,success,no
25035,31,management,married,tertiary,no,84,no,yes,unknown,1,jul,143,1,-1,0,unknown,no
25036,33,blue-collar,single,secondary,no,706,yes,no,cellular,7,apr,329,1,322,1,failure,no
25037,30,blue-collar,NULL,primary,no,35,yes,no,cellular,11,jul,366,2,-1,0,unknown,no
25038,73,retired,married,unknown,no,739,no,no,cellular,11,sep,210,1,-1,0,unknown,yes
25039,35,admin.,single,tertiary,no,994,no,no,cellular,30,apr,400,1,87,2,failure,yes
25040,45,blue-collar,married,primary,no,101,yes,no,unknown,12,may,460,5,-1,0,unknown,yes
25041,29,blue-collar,married,secondary,no,100,yes,yes,cellular,6,may,152,4,344,2,failure,no
25042,34,management,single,tertiary,no,6766,no,no,cellular,28,aug,210,5,-1,0,unknown,no
25043,35,management,married,tertiary,no,2583,no,no,cellular,19,nov,210,1,-1,0,unknown,no
25044,74,retired,married,secondary,no,9480,no,no,cellular,21,apr,211,1,-1,0,unknown,yes
25045,57,blue-collar,married,primary,no,2112,no,no,cellular,12,aug,1134,2,-1,0,unknown,yes
25046,53,management,divorced,tertiary,no,380,no,yes,cellular,5,jun,438,2,-1,0,unknown,yes
25047,42,blue-collar,married,primary,no,2003,yes,no,cellular,17,apr,177,3,-1,0,unknown,no
25048,48,services,married,primary,no,483,no,no,cellular,6,aug,119,2,-1,0,unknown,no
25049,27,student,single,secondary,no,279,no,no,cellular,12,oct,323,1,-1,0,unknown,yes
25050,37,technician,single,secondary,no,363,yes,no,cellular,21,nov,39,4,182,3,failure,no
25051,53,blue-collar,married,secondary,no,1777,yes,no,cellular,21,nov,796,5,154,1,failure,yes
25052,29,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,367,1,91,4,failure,no
25053,32,services,single,secondary,no,772,yes,no,unknown,15,may,697,3,-1,0,unknown,yes
25054,68,retired,married,secondary,no,20723,yes,no,cellular,28,apr,318,2,-1,0,unknown,no
25055,50,blue-collar,married,primary,no,888,no,yes,telephone,10,jul,160,3,-1,0,unknown,no
25056,34,services,married,secondary,no,-315,yes,no,unknown,8,may,56,2,-1,0,unknown,no
25057,39,management,single,tertiary,no,2454,yes,no,cellular,4,may,716,3,263,2,failure,yes
25058,34,blue-collar,married,secondary,no,1924,yes,yes,cellular,1,apr,161,2,253,1,failure,no
25059,33,services,single,tertiary,no,1595,yes,no,unknown,26,may,296,1,-1,0,unknown,no
25060,32,management,married,tertiary,no,-383,yes,no,unknown,27,may,241,1,-1,0,unknown,no
25061,53,housemaid,divorced,secondary,no,292,no,no,unknown,12,jun,92,2,-1,0,unknown,no
25062,26,admin.,single,secondary,no,274,no,no,cellular,1,apr,351,3,-1,0,unknown,yes
25063,49,unemployed,married,secondary,no,13818,no,no,cellular,21,nov,201,1,113,2,failure,no
25064,46,admin.,divorced,secondary,no,875,yes,yes,cellular,11,may,269,3,353,2,failure,no
25065,32,services,married,secondary,no,38,yes,no,cellular,15,may,744,1,-1,0,unknown,yes
25066,38,student,single,unknown,no,64,no,no,cellular,6,aug,789,1,-1,0,unknown,no
25067,55,blue-collar,married,secondary,no,-473,yes,no,unknown,26,may,233,1,-1,0,unknown,no
25068,54,admin.,married,secondary,no,602,no,no,cellular,3,mar,143,2,-1,0,unknown,yes
25069,26,technician,single,secondary,no,639,yes,no,unknown,6,jun,709,5,-1,0,unknown,yes
25070,53,blue-collar,married,secondary,yes,-634,no,no,cellular,19,aug,695,3,-1,0,unknown,no
25071,58,management,married,secondary,no,2155,no,yes,cellular,10,feb,135,2,92,5,success,yes
25072,26,technician,single,secondary,no,44,no,no,cellular,30,oct,217,1,-1,0,unknown,yes
25073,48,services,divorced,secondary,no,62,yes,no,cellular,8,may,561,1,-1,0,unknown,no
25074,30,management,single,tertiary,no,424,no,no,cellular,16,apr,298,4,-1,0,unknown,yes
25075,70,retired,divorced,primary,no,482,no,no,telephone,14,jan,372,1,196,2,success,yes
25076,52,technician,divorced,secondary,no,1005,yes,no,cellular,2,jun,195,1,-1,0,unknown,yes
25077,60,self-employed,married,tertiary,no,10861,no,no,cellular,9,nov,98,1,91,2,failure,yes
25078,31,student,single,secondary,no,1776,no,no,cellular,15,jun,220,1,207,1,other,yes
25079,42,management,married,tertiary,no,2110,no,yes,cellular,31,jul,106,2,-1,0,unknown,no
25080,35,management,married,tertiary,no,8000,no,no,cellular,13,may,331,1,90,3,success,yes
25081,53,management,married,tertiary,no,15,no,no,cellular,20,aug,921,2,-1,0,unknown,yes
25082,27,management,single,tertiary,no,1137,yes,no,cellular,8,may,26,1,-1,0,unknown,no
25083,31,management,single,tertiary,no,713,no,no,cellular,28,aug,162,1,-1,0,unknown,no
25084,35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,908,1,-1,0,unknown,yes
25085,32,blue-collar,single,secondary,no,5252,yes,no,unknown,21,may,1162,2,-1,0,unknown,no
25086,75,retired,divorced,primary,no,3881,yes,no,cellular,4,feb,136,3,-1,0,unknown,yes
25087,36,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,208,1,-1,0,unknown,yes
25088,34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,unknown,yes
25089,35,technician,single,secondary,no,204,yes,no,cellular,25,may,236,1,-1,0,unknown,yes
25090,49,blue-collar,married,secondary,no,2039,yes,no,cellular,6,may,451,1,169,2,failure,yes
